parameter_set_id,assumption_id,parameter_name,country_id,policy_id,scenario_id,regime_id,parameter_value,distribution,draw_rule,notes
baseline-official-v2,OFFICIAL_V2_UBI_transition_horizon_years_COL__UBI_,UBI_transition_horizon_years,COL,UBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_discount_rate_COL__UBI_,UBI_transition_discount_rate,COL,UBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_leakage_fixed_gdp_COL__UBI_,UBI_leakage_fixed_gdp,COL,UBI,,,4e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_admin_cost_new_gdp_MEX__GMI_,GMI_admin_cost_new_gdp,MEX,GMI,,,0.0025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_oneoff_gdp_MEX__GMI_,GMI_transition_oneoff_gdp,MEX,GMI,,,0.002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_recurring_gdp_MEX__GMI_,GMI_transition_recurring_gdp,MEX,GMI,,,0.00025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_horizon_years_MEX__GMI_,GMI_transition_horizon_years,MEX,GMI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_discount_rate_MEX__GMI_,GMI_transition_discount_rate,MEX,GMI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_leakage_fixed_gdp_MEX__GMI_,GMI_leakage_fixed_gdp,MEX,GMI,,,0.0002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_admin_cost_new_gdp_MEX__PEN_,PEN_admin_cost_new_gdp,MEX,PEN,,,0.0012,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_oneoff_gdp_MEX__PEN_,PEN_transition_oneoff_gdp,MEX,PEN,,,0.0009599999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_recurring_gdp_MEX__PEN_,PEN_transition_recurring_gdp,MEX,PEN,,,0.00011999999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_horizon_years_MEX__PEN_,PEN_transition_horizon_years,MEX,PEN,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_discount_rate_MEX__PEN_,PEN_transition_discount_rate,MEX,PEN,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_leakage_fixed_gdp_MEX__PEN_,PEN_leakage_fixed_gdp,MEX,PEN,,,9.599999999999999e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_admin_cost_new_gdp_MEX__MUT_,MUT_admin_cost_new_gdp,MEX,MUT,,,0.0008,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_oneoff_gdp_MEX__MUT_,MUT_transition_oneoff_gdp,MEX,MUT,,,0.00064,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_recurring_gdp_MEX__MUT_,MUT_transition_recurring_gdp,MEX,MUT,,,8e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_horizon_years_MEX__MUT_,MUT_transition_horizon_years,MEX,MUT,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_discount_rate_MEX__MUT_,MUT_transition_discount_rate,MEX,MUT,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_leakage_fixed_gdp_MEX__MUT_,MUT_leakage_fixed_gdp,MEX,MUT,,,6.400000000000001e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_admin_cost_new_gdp_MEX__PBI_,PBI_admin_cost_new_gdp,MEX,PBI,,,0.0006,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_oneoff_gdp_MEX__PBI_,PBI_transition_oneoff_gdp,MEX,PBI,,,0.00047999999999999996,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_recurring_gdp_MEX__PBI_,PBI_transition_recurring_gdp,MEX,PBI,,,5.9999999999999995e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_horizon_years_MEX__PBI_,PBI_transition_horizon_years,MEX,PBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_discount_rate_MEX__PBI_,PBI_transition_discount_rate,MEX,PBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_leakage_fixed_gdp_MEX__PBI_,PBI_leakage_fixed_gdp,MEX,PBI,,,4.7999999999999994e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_admin_cost_new_gdp_MEX__UBI_,UBI_admin_cost_new_gdp,MEX,UBI,,,0.0005,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_oneoff_gdp_MEX__UBI_,UBI_transition_oneoff_gdp,MEX,UBI,,,0.0004,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_recurring_gdp_MEX__UBI_,UBI_transition_recurring_gdp,MEX,UBI,,,5e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_horizon_years_MEX__UBI_,UBI_transition_horizon_years,MEX,UBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_discount_rate_MEX__UBI_,UBI_transition_discount_rate,MEX,UBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_leakage_fixed_gdp_MEX__UBI_,UBI_leakage_fixed_gdp,MEX,UBI,,,4e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_E_prod_frontier_GLOBAL___,E_prod_frontier,,,,,0.134,bounded_PERT,declared,"Gmyrek, Berg & Bescond (2023), ILO Working Paper 96, Generative AI and jobs: potencial de aumento = 13.4% del empleo en paises de ingreso alto; cola superior justificada por ILO Working Paper 140 (2025). Re-anclado durante la ratificacion de autor PRE-oficial por regla de jerarquia (literatura > prior calibrado). Direccion del cambio: favorable a factibilidad; el rango conserva el prior anterior 0.17."
